Recv_Pkts,Name,Recv_Bytes,Sent_Bytes,Sent_Pkts,Time
178695,BD-3-6,268043573,264733254,176488,06/09/18 9:46:25
164351,BD-4-6,246526984,258120922,172080,06/09/18 9:46:25
170617,BD-5-6,255926516,233907110,155938,06/09/18 9:46:25
151834,BD-1-2,227752112,230459896,153639,06/09/18 9:46:30
154639,BD-1-3,231958816,223993753,149329,06/09/18 9:46:30
165928,BD-1-4,248892483,213770504,142513,06/09/18 9:46:30
160037,BD-1-5,240056191,245243267,163495,06/09/18 9:46:30
161643,BD-1-6,242465897,237807645,158538,06/09/18 9:46:30
179929,BD-2-4,269894723,221314337,147542,06/09/18 9:46:30
139826,BD-2-6,209739192,223911875,149274,06/09/18 9:46:30
159147,BD-3-5,238721717,225137506,150091,06/09/18 9:46:30
170657,BD-3-6,255985792,232554372,155036,06/09/18 9:46:30
180155,BD-4-6,270233892,264194290,176129,06/09/18 9:46:30
164895,BD-5-6,247342604,267992121,178661,06/09/18 9:46:30
180500,BD-1-2,270750222,223011363,148674,06/09/18 9:46:35
177397,BD-1-3,266096143,269496120,179664,06/09/18 9:46:35
148840,BD-1-4,223260247,233472591,155648,06/09/18 9:46:35
161394,BD-1-5,242091900,265625340,177083,06/09/18 9:46:35
157919,BD-1-6,236879947,210890850,140593,06/09/18 9:46:35
179213,BD-2-4,268819740,219321518,146214,06/09/18 9:46:35
165185,BD-2-6,247778339,242264343,161509,06/09/18 9:46:35
177573,BD-3-5,266360892,232757277,155171,06/09/18 9:46:35
149322,BD-3-6,223984314,246994021,164662,06/09/18 9:46:35
176024,BD-4-6,264037456,213846746,142564,06/09/18 9:46:35
164326,BD-5-6,246489548,217185351,144790,06/09/18 9:46:35
158702,BD-1-2,238053025,210756089,140504,06/09/18 9:46:40
155434,BD-1-3,233152191,211460566,140973,06/09/18 9:46:40
161866,BD-1-4,242799407,239773029,159848,06/09/18 9:46:40
172438,BD-1-5,258658239,229566144,153044,06/09/18 9:46:40
172367,BD-1-6,258551714,223021534,148681,06/09/18 9:46:40
152664,BD-2-4,228996313,218969548,145979,06/09/18 9:46:40
172675,BD-2-6,259012718,240821799,160547,06/09/18 9:46:40
158864,BD-3-5,238296534,234329979,156219,06/09/18 9:46:40
144927,BD-3-6,217391726,258301928,172201,06/09/18 9:46:40
140705,BD-4-6,211058251,262393460,174928,06/09/18 9:46:40
152194,BD-5-6,228291830,251342159,167561,06/09/18 9:46:40
181115,BD-1-2,271673206,216326864,144217,06/09/18 9:46:45
141325,BD-1-3,211988648,255551564,170367,06/09/18 9:46:45
147406,BD-1-4,221109780,266165423,177443,06/09/18 9:46:45
164871,BD-1-5,247307387,229863753,153242,06/09/18 9:46:45
165289,BD-1-6,247934532,231504219,154336,06/09/18 9:46:45
141713,BD-2-4,212570382,213236456,142157,06/09/18 9:46:45
140722,BD-2-6,211083833,238102784,158735,06/09/18 9:46:45
142449,BD-3-5,213674772,218650987,145767,06/09/18 9:46:45
170646,BD-3-6,255970134,257144584,171429,06/09/18 9:46:45
170158,BD-4-6,255237084,231471033,154314,06/09/18 9:46:45
156625,BD-5-6,234937623,247279758,164853,06/09/18 9:46:45
150578,BD-1-2,225867220,264528281,176352,06/09/18 9:46:50
164546,BD-1-3,246819011,249643253,166428,06/09/18 9:46:50
144282,BD-1-4,216424366,212895918,141930,06/09/18 9:46:50
147972,BD-1-5,221958508,224214718,149476,06/09/18 9:46:50
177117,BD-1-6,265676854,258397410,172264,06/09/18 9:46:50
141457,BD-2-4,212186305,257894751,171929,06/09/18 9:46:50
169197,BD-2-6,253796051,258180107,172120,06/09/18 9:46:50
141673,BD-3-5,212509569,243220113,162146,06/09/18 9:46:50
161721,BD-3-6,242582498,230480628,153653,06/09/18 9:46:50
158803,BD-4-6,238205312,250683498,167122,06/09/18 9:46:50
167488,BD-5-6,251232503,272395995,181597,06/09/18 9:46:50
163724,BD-1-2,245587285,231962078,154641,06/09/18 9:46:55
170646,BD-1-3,255970048,218899050,145932,06/09/18 9:46:55
141666,BD-1-4,212500267,212731092,141820,06/09/18 9:46:55
142480,BD-1-5,213720481,210243754,140162,06/09/18 9:46:55
177417,BD-1-6,266126347,266284845,177523,06/09/18 9:46:55
156019,BD-2-4,234029878,235527650,157018,06/09/18 9:46:55
150673,BD-2-6,226009543,222882008,148588,06/09/18 9:46:55
159027,BD-3-5,238541739,250960093,167306,06/09/18 9:46:55
176257,BD-3-6,264385670,261225571,174150,06/09/18 9:46:55
149591,BD-4-6,224387618,259490211,172993,06/09/18 9:46:55
178413,BD-5-6,267619574,212936797,141957,06/09/18 9:46:55
146966,BD-1-2,220450442,216757846,144505,06/09/18 9:47:00
166629,BD-1-3,249944088,214987156,143324,06/09/18 9:47:00
151654,BD-1-4,227481411,236781508,157854,06/09/18 9:47:00
146445,BD-1-5,219668694,229158507,152772,06/09/18 9:47:00
145069,BD-1-6,217604507,224670075,149780,06/09/18 9:47:00
154149,BD-2-4,231224818,260831281,173887,06/09/18 9:47:00
140113,BD-2-6,210169607,243876081,162584,06/09/18 9:47:00
172582,BD-3-5,258873712,211360302,140906,06/09/18 9:47:00
148074,BD-3-6,222111285,230863443,153908,06/09/18 9:47:00
155531,BD-4-6,233297345,238710982,159140,06/09/18 9:47:00
178797,BD-5-6,268196994,233494516,155663,06/09/18 9:47:00
180169,BD-1-2,270253505,241347838,160898,06/09/18 9:47:05
171251,BD-1-3,256877343,220999870,147333,06/09/18 9:47:05
144007,BD-1-4,216011547,254059301,169372,06/09/18 9:47:05
164638,BD-1-5,246957477,250749707,167166,06/09/18 9:47:05
140436,BD-1-6,210654242,259027178,172684,06/09/18 9:47:05
171336,BD-2-4,257004627,218696860,145797,06/09/18 9:47:05
156535,BD-2-6,234802736,271296268,180864,06/09/18 9:47:05
171350,BD-3-5,257025967,271083376,180722,06/09/18 9:47:05
152563,BD-3-6,228845486,220424014,146949,06/09/18 9:47:05
155716,BD-4-6,233574912,244289182,162859,06/09/18 9:47:05
144588,BD-5-6,216883320,243191324,162127,06/09/18 9:47:05
154833,BD-1-2,232249921,268932180,179288,06/09/18 9:47:10
152946,BD-1-3,229419581,229649768,153099,06/09/18 9:47:10
147621,BD-1-4,221432970,219849743,146566,06/09/18 9:47:10
180945,BD-1-5,271418985,251025284,167350,06/09/18 9:47:10
166363,BD-1-6,249545451,252659451,168439,06/09/18 9:47:10
149473,BD-2-4,224210592,243395666,162263,06/09/18 9:47:10
163642,BD-2-6,245464404,223106500,148737,06/09/18 9:47:10
150828,BD-3-5,226242672,245962086,163974,06/09/18 9:47:10
181314,BD-3-6,271971430,239491969,159661,06/09/18 9:47:10
174169,BD-4-6,261254446,240965898,160643,06/09/18 9:47:10
173868,BD-5-6,260802306,215522034,143681,06/09/18 9:47:10
158699,BD-1-2,238049714,216130571,144087,06/09/18 9:47:15
143033,BD-1-3,214549991,214004103,142669,06/09/18 9:47:15
177777,BD-1-4,266666684,271374132,180916,06/09/18 9:47:15
175692,BD-1-5,263539311,263415057,175610,06/09/18 9:47:15
177491,BD-1-6,266237635,223259728,148839,06/09/18 9:47:15
148767,BD-2-4,223151806,231464029,154309,06/09/18 9:47:15
172331,BD-2-6,258496549,218996899,145997,06/09/18 9:47:15
171064,BD-3-5,256596169,222414837,148276,06/09/18 9:47:15
172626,BD-3-6,258939327,220310042,146873,06/09/18 9:47:15
180600,BD-4-6,270900230,227594920,151729,06/09/18 9:47:15
154854,BD-5-6,232281967,236086505,157391,06/09/18 9:47:15
176203,BD-1-2,264305143,259309585,172873,06/09/18 9:47:20
140364,BD-1-3,210546722,256884392,171256,06/09/18 9:47:20
147442,BD-1-4,221163376,240807098,160538,06/09/18 9:47:20
154384,BD-1-5,231577070,227115650,151410,06/09/18 9:47:20
173962,BD-1-6,260944356,262793440,175195,06/09/18 9:47:20
165604,BD-2-4,248406529,235170700,156780,06/09/18 9:47:20
158874,BD-2-6,238311888,238200956,158800,06/09/18 9:47:20
152936,BD-3-5,229404492,243254799,162169,06/09/18 9:47:20
148621,BD-3-6,222932716,210769955,140513,06/09/18 9:47:20
172335,BD-4-6,258503675,259373689,172915,06/09/18 9:47:20
175546,BD-5-6,263320227,223274099,148849,06/09/18 9:47:20
149720,BD-1-2,224580428,238558326,159038,06/09/18 9:47:25
161882,BD-1-3,242823568,218438818,145625,06/09/18 9:47:25
156154,BD-1-4,234232220,232292386,154861,06/09/18 9:47:25
157970,BD-1-5,236955496,210843263,140562,06/09/18 9:47:25
153383,BD-1-6,230075995,258998659,172665,06/09/18 9:47:25
166325,BD-2-4,249488424,228633783,152422,06/09/18 9:47:25
157848,BD-2-6,236773007,261557402,174371,06/09/18 9:47:25
167449,BD-3-5,251174124,258698127,172465,06/09/18 9:47:25
168676,BD-3-6,253014927,235325792,156883,06/09/18 9:47:25
156807,BD-4-6,235210536,215720944,143813,06/09/18 9:47:25
142665,BD-5-6,213998948,264125376,176083,06/09/18 9:47:25
169260,BD-1-2,253890024,247119675,164746,06/09/18 9:47:30
179195,BD-1-3,268793401,245377161,163584,06/09/18 9:47:30
177552,BD-1-4,266328299,222974596,148649,06/09/18 9:47:30
175357,BD-1-5,263036744,212146625,141431,06/09/18 9:47:30
179613,BD-1-6,269420761,229391684,152927,06/09/18 9:47:30
180359,BD-2-4,270539414,220959928,147306,06/09/18 9:47:30
148885,BD-2-6,223327549,232900402,155266,06/09/18 9:47:30
160274,BD-3-5,240411295,228820592,152547,06/09/18 9:47:30
143408,BD-3-6,215112765,214898247,143265,06/09/18 9:47:30
164530,BD-4-6,246795975,224759630,149839,06/09/18 9:47:30
163130,BD-5-6,244696132,259308816,172872,06/09/18 9:47:30
178576,BD-1-2,267864770,214729418,143152,06/09/18 9:47:35
172252,BD-1-3,258378405,254589966,169726,06/09/18 9:47:35
145450,BD-1-4,218176039,267279042,178186,06/09/18 9:47:35
166127,BD-1-5,249191220,258791176,172527,06/09/18 9:47:35
143964,BD-1-6,215946581,244100583,162733,06/09/18 9:47:35
144806,BD-2-4,217209923,226535636,151023,06/09/18 9:47:35
180024,BD-2-6,270036556,238269981,158846,06/09/18 9:47:35
145191,BD-3-5,217786929,214623328,143082,06/09/18 9:47:35
167555,BD-3-6,251332927,212506148,141670,06/09/18 9:47:35
180982,BD-4-6,271474095,242895285,161930,06/09/18 9:47:35
180331,BD-5-6,270496870,225701190,150467,06/09/18 9:47:35
154054,BD-1-2,231081946,245637503,163758,06/09/18 9:47:40
173905,BD-1-3,260857861,259357140,172904,06/09/18 9:47:40
168493,BD-1-4,252740584,241978156,161318,06/09/18 9:47:40
142731,BD-1-5,214097958,249980270,166653,06/09/18 9:47:40
148285,BD-1-6,222428242,251948674,167965,06/09/18 9:47:40
143980,BD-2-4,215970495,216521944,144347,06/09/18 9:47:40
162376,BD-2-6,243564088,221909825,147939,06/09/18 9:47:40
167293,BD-3-5,250940947,265672138,177114,06/09/18 9:47:40
154614,BD-3-6,231921038,238845405,159230,06/09/18 9:47:40
170479,BD-4-6,255719081,243536832,162357,06/09/18 9:47:40
171827,BD-5-6,257741303,226344292,150896,06/09/18 9:47:40
175308,BD-1-2,262962764,258931096,172620,06/09/18 9:47:45
172772,BD-1-3,259158716,252062390,168041,06/09/18 9:47:45
172322,BD-1-4,258483430,265464056,176976,06/09/18 9:47:45
173677,BD-1-5,260515725,252371014,168247,06/09/18 9:47:45
158041,BD-1-6,237062332,252684057,168456,06/09/18 9:47:45
148564,BD-2-4,222846091,251154440,167436,06/09/18 9:47:45
175145,BD-2-6,262717550,264303485,176202,06/09/18 9:47:45
155520,BD-3-5,233281415,268474007,178982,06/09/18 9:47:45
175162,BD-3-6,262743691,213745128,142496,06/09/18 9:47:45
141772,BD-4-6,212658121,218570807,145713,06/09/18 9:47:45
175588,BD-5-6,263382191,254938120,169958,06/09/18 9:47:45
146071,BD-1-2,219106688,234431034,156287,06/09/18 9:47:50
156035,BD-1-3,234052748,255403083,170268,06/09/18 9:47:50
166392,BD-1-4,249588668,232650558,155100,06/09/18 9:47:50
173810,BD-1-5,260716271,235041699,156694,06/09/18 9:47:50
164086,BD-1-6,246129559,214261203,142840,06/09/18 9:47:50
172067,BD-2-4,258101501,244461067,162974,06/09/18 9:47:50
175598,BD-2-6,263398149,250755332,167170,06/09/18 9:47:50
161223,BD-3-5,241835114,247405341,164936,06/09/18 9:47:50
174303,BD-3-6,261455005,268090927,178727,06/09/18 9:47:50
177763,BD-4-6,266644970,225145899,150097,06/09/18 9:47:50
147867,BD-5-6,221801558,215092038,143394,06/09/18 9:47:50
151900,BD-1-2,227850025,230630309,153753,06/09/18 9:47:55
155861,BD-1-3,233792578,251800031,167866,06/09/18 9:47:55
148234,BD-1-4,222351741,245878389,163918,06/09/18 9:47:55
176129,BD-1-5,264193652,249546534,166364,06/09/18 9:47:55
172897,BD-1-6,259346517,260877225,173918,06/09/18 9:47:55
146219,BD-2-4,219329966,219797079,146531,06/09/18 9:47:55
159084,BD-2-6,238626599,262769090,175179,06/09/18 9:47:55
151231,BD-3-5,226847534,218018308,145345,06/09/18 9:47:55
157375,BD-3-6,236063738,269573825,179715,06/09/18 9:47:55
152817,BD-4-6,229225900,222311838,148207,06/09/18 9:47:55
181546,BD-5-6,272319226,211030834,140687,06/09/18 9:47:55
173908,BD-1-2,260862294,234843928,156562,06/09/18 9:48:00
156835,BD-1-3,235253860,267692032,178461,06/09/18 9:48:00
151547,BD-1-4,227321149,233695360,155796,06/09/18 9:48:00
170261,BD-1-5,255391913,209819626,139879,06/09/18 9:48:00
173560,BD-1-6,260341106,240229266,160152,06/09/18 9:48:00
154996,BD-2-4,232495399,266925464,177950,06/09/18 9:48:00
169616,BD-2-6,254424243,221546287,147697,06/09/18 9:48:00
167991,BD-3-5,251987702,264801656,176534,06/09/18 9:48:00
154555,BD-3-6,231832945,244965170,163310,06/09/18 9:48:00
154208,BD-4-6,231312363,216573910,144382,06/09/18 9:48:00
145124,BD-5-6,217687099,231857861,154571,06/09/18 9:48:00
179986,BD-1-2,269979180,209839189,139892,06/09/18 9:48:05
174279,BD-1-3,261418558,261167406,174111,06/09/18 9:48:05
162320,BD-1-4,243481251,268457406,178971,06/09/18 9:48:05
174365,BD-1-5,261548191,234665744,156443,06/09/18 9:48:05
164580,BD-1-6,246870500,253717413,169144,06/09/18 9:48:05
158017,BD-2-4,237026794,237432161,158288,06/09/18 9:48:05
140348,BD-2-6,210522719,243740249,162493,06/09/18 9:48:05
144055,BD-3-5,216083473,267124670,178083,06/09/18 9:48:05
144723,BD-3-6,217085179,242150638,161433,06/09/18 9:48:05
156145,BD-4-6,234218561,256884372,171256,06/09/18 9:48:05
162766,BD-5-6,244150321,238705750,159137,06/09/18 9:48:05
166142,BD-1-2,249213219,266184373,177456,06/09/18 9:48:10
168491,BD-1-3,252737087,238138165,158758,06/09/18 9:48:10
157681,BD-1-4,236521723,248544888,165696,06/09/18 9:48:10
173473,BD-1-5,260209661,251467347,167644,06/09/18 9:48:10
170032,BD-1-6,255048693,229792066,153194,06/09/18 9:48:10
162942,BD-2-4,244413693,271882488,181254,06/09/18 9:48:10
162894,BD-2-6,244341089,248796000,165864,06/09/18 9:48:10
163704,BD-3-5,245556972,248809781,165873,06/09/18 9:48:10
160533,BD-3-6,240799892,269393141,179595,06/09/18 9:48:10
179681,BD-4-6,269522034,246414977,164276,06/09/18 9:48:10
140958,BD-5-6,211438100,222705645,148470,06/09/18 9:48:10
170315,BD-1-2,255473291,249028047,166018,06/09/18 9:48:15
169943,BD-1-3,254914805,258079661,172053,06/09/18 9:48:15
140409,BD-1-4,210614630,263216872,175477,06/09/18 9:48:15
144936,BD-1-5,217405255,260539610,173693,06/09/18 9:48:15
165313,BD-1-6,247970187,272025483,181350,06/09/18 9:48:15
153006,BD-2-4,229510186,249513082,166342,06/09/18 9:48:15
155064,BD-2-6,232597032,262657050,175104,06/09/18 9:48:15
167592,BD-3-5,251389158,268169865,178779,06/09/18 9:48:15
140202,BD-3-6,210304290,219238167,146158,06/09/18 9:48:15
162648,BD-4-6,243972318,258172947,172115,06/09/18 9:48:15
175552,BD-5-6,263328430,210596706,140397,06/09/18 9:48:15
153087,BD-1-2,229630523,225691143,150460,06/09/18 9:48:20
163443,BD-1-3,245164841,230858998,153905,06/09/18 9:48:20
144556,BD-1-4,216834886,245206389,163470,06/09/18 9:48:20
159261,BD-1-5,238891972,234384630,156256,06/09/18 9:48:20
156756,BD-1-6,235134318,214365674,142910,06/09/18 9:48:20
175372,BD-2-4,263059481,254421301,169614,06/09/18 9:48:20
178433,BD-2-6,267650215,238836269,159224,06/09/18 9:48:20
167900,BD-3-5,251850110,214392984,142928,06/09/18 9:48:20
152515,BD-3-6,228773147,219741841,146494,06/09/18 9:48:20
168536,BD-4-6,252804546,225586444,150390,06/09/18 9:48:20
140655,BD-5-6,210983885,269870987,179913,06/09/18 9:48:20
180073,BD-1-2,270109510,228930669,152620,06/09/18 9:48:25
148140,BD-1-3,222210353,248218981,165479,06/09/18 9:48:25
150505,BD-1-4,225758650,268736143,179157,06/09/18 9:48:25
166914,BD-1-5,250371443,249393956,166262,06/09/18 9:48:25
162076,BD-1-6,243115160,219024316,146016,06/09/18 9:48:25
152499,BD-2-4,228749025,245648654,163765,06/09/18 9:48:25
160778,BD-2-6,241167534,261357307,174238,06/09/18 9:48:25
171179,BD-3-5,256768989,210228009,140152,06/09/18 9:48:25
149481,BD-3-6,224222677,237132660,158088,06/09/18 9:48:25
145590,BD-4-6,218386139,248880169,165920,06/09/18 9:48:25
169749,BD-5-6,254623888,212418229,141612,06/09/18 9:48:25
157375,BD-1-2,236063696,235559974,157039,06/09/18 9:48:30
159187,BD-1-3,238781799,269418476,179612,06/09/18 9:48:30
174556,BD-1-4,261834533,258826541,172551,06/09/18 9:48:30
176094,BD-1-5,264142029,241149270,160766,06/09/18 9:48:30
165457,BD-1-6,248186927,226280024,150853,06/09/18 9:48:30
165354,BD-2-4,248032140,240509706,160339,06/09/18 9:48:30
141459,BD-2-6,212188643,254048277,169365,06/09/18 9:48:30
157397,BD-3-5,236095954,250313966,166875,06/09/18 9:48:30
154740,BD-3-6,232110747,271372028,180914,06/09/18 9:48:30
145489,BD-4-6,218234527,261025105,174016,06/09/18 9:48:30
168779,BD-5-6,253169935,241946045,161297,06/09/18 9:48:30
166115,BD-1-2,249173902,236480621,157653,06/09/18 9:48:35
166021,BD-1-3,249031812,251459991,167639,06/09/18 9:48:35
158909,BD-1-4,238364727,244488733,162992,06/09/18 9:48:35
157096,BD-1-5,235644193,271494514,180996,06/09/18 9:48:35
172160,BD-1-6,258240225,248207960,165471,06/09/18 9:48:35
153591,BD-2-4,230386834,214671789,143114,06/09/18 9:48:35
154642,BD-2-6,231964000,266299957,177533,06/09/18 9:48:35
148880,BD-3-5,223320912,234457075,156304,06/09/18 9:48:35
167463,BD-3-6,251195918,250583240,167055,06/09/18 9:48:35
180955,BD-4-6,271432761,265110940,176740,06/09/18 9:48:35
146789,BD-5-6,220183837,262025083,174683,06/09/18 9:48:35
175799,BD-1-2,263699328,227423816,151615,06/09/18 9:48:40
148760,BD-1-3,223140769,227658809,151772,06/09/18 9:48:40
165748,BD-1-4,248622710,269086451,179390,06/09/18 9:48:40
180339,BD-1-5,270508572,219615890,146410,06/09/18 9:48:40
175632,BD-1-6,263448761,248046902,165364,06/09/18 9:48:40
142232,BD-2-4,213349005,248302648,165535,06/09/18 9:48:40
160561,BD-2-6,240841541,251509244,167672,06/09/18 9:48:40
164434,BD-3-5,246651338,259924807,173283,06/09/18 9:48:40
179344,BD-3-6,269017388,242991477,161994,06/09/18 9:48:40
181695,BD-4-6,272543687,229962701,153308,06/09/18 9:48:40
181711,BD-5-6,272567309,248143395,165428,06/09/18 9:48:40
154347,BD-1-2,231520714,262329152,174886,06/09/18 9:48:45
164452,BD-1-3,246678749,243088812,162059,06/09/18 9:48:45
155137,BD-1-4,232705842,248580076,165720,06/09/18 9:48:45
162762,BD-1-5,244143226,220307192,146871,06/09/18 9:48:45
172394,BD-1-6,258592461,219116369,146077,06/09/18 9:48:45
160561,BD-2-4,240841859,229014018,152676,06/09/18 9:48:45
172737,BD-2-6,259106415,212256885,141504,06/09/18 9:48:45
149334,BD-3-5,224002320,224341354,149560,06/09/18 9:48:45
148492,BD-3-6,222738876,272372012,181581,06/09/18 9:48:45
163628,BD-4-6,245442670,237624693,158416,06/09/18 9:48:45
158052,BD-5-6,237079166,230949495,153966,06/09/18 9:48:45
146724,BD-1-2,220086887,215339654,143559,06/09/18 9:48:50
144015,BD-1-3,216023858,211584397,141056,06/09/18 9:48:50
175905,BD-1-4,263857892,245999137,163999,06/09/18 9:48:50
174809,BD-1-5,262213704,253528514,169019,06/09/18 9:48:50
170684,BD-1-6,256027066,240384205,160256,06/09/18 9:48:50
178426,BD-2-4,267639851,257270827,171513,06/09/18 9:48:50
175802,BD-2-6,263704474,272110810,181407,06/09/18 9:48:50
152402,BD-3-5,228604276,228095372,152063,06/09/18 9:48:50
158385,BD-3-6,237577550,246490815,164327,06/09/18 9:48:50
161509,BD-4-6,242264824,264413519,176275,06/09/18 9:48:50
143067,BD-5-6,214601785,238312619,158875,06/09/18 9:48:50
168588,BD-1-2,252882858,221696727,147797,06/09/18 9:48:55
144740,BD-1-3,217110953,234684906,156456,06/09/18 9:48:55
169325,BD-1-4,253988801,252973982,168649,06/09/18 9:48:55
141300,BD-1-5,211950921,242228342,161485,06/09/18 9:48:55
165439,BD-1-6,248158989,246095052,164063,06/09/18 9:48:55
180610,BD-2-4,270916416,231983530,154655,06/09/18 9:48:55
159145,BD-2-6,238718480,267995715,178663,06/09/18 9:48:55
144388,BD-3-5,216582954,257581181,171720,06/09/18 9:48:55
164762,BD-3-6,247143190,265310104,176873,06/09/18 9:48:55
170507,BD-4-6,255761023,211702526,141135,06/09/18 9:48:55
156004,BD-5-6,234006319,263144823,175429,06/09/18 9:48:55
175433,BD-1-2,263150170,223069177,148712,06/09/18 9:49:00
146946,BD-1-3,220420086,228093728,152062,06/09/18 9:49:00
151542,BD-1-4,227313453,221442375,147628,06/09/18 9:49:00
154907,BD-1-5,232360574,230746956,153831,06/09/18 9:49:00
147503,BD-1-6,221255517,218679084,145786,06/09/18 9:49:00
156116,BD-2-4,234174714,240195790,160130,06/09/18 9:49:00
145271,BD-2-6,217907975,237469389,158312,06/09/18 9:49:00
171688,BD-3-5,257533129,215325571,143550,06/09/18 9:49:00
145737,BD-3-6,218606160,240077425,160051,06/09/18 9:49:00
152057,BD-4-6,228085603,247302947,164868,06/09/18 9:49:00
160835,BD-5-6,241253421,246227658,164151,06/09/18 9:49:00
158799,BD-1-2,238199992,246387755,164258,06/09/18 9:49:05
162298,BD-1-3,243448382,213007534,142005,06/09/18 9:49:05
166840,BD-1-4,250260948,239981802,159987,06/09/18 9:49:05
144960,BD-1-5,217440969,253677685,169118,06/09/18 9:49:05
155128,BD-1-6,232692080,214040354,142693,06/09/18 9:49:05
146858,BD-2-4,220288403,262795547,175197,06/09/18 9:49:05
156403,BD-2-6,234604713,245919507,163946,06/09/18 9:49:05
150054,BD-3-5,225081012,220551165,147034,06/09/18 9:49:05
148415,BD-3-6,222623775,247441975,164961,06/09/18 9:49:05
154506,BD-4-6,231760061,259365786,172910,06/09/18 9:49:05
168065,BD-5-6,252098895,245074341,163382,06/09/18 9:49:05
181107,BD-1-2,271661849,219812529,146541,06/09/18 9:49:10
176781,BD-1-3,265171546,248972990,165981,06/09/18 9:49:10
140517,BD-1-4,210776998,222478434,148318,06/09/18 9:49:10
160803,BD-1-5,241205120,265955091,177303,06/09/18 9:49:10
174442,BD-1-6,261663876,266680517,177787,06/09/18 9:49:10
155321,BD-2-4,232981673,211355605,140903,06/09/18 9:49:10
143555,BD-2-6,215332901,215028613,143352,06/09/18 9:49:10
181372,BD-3-5,272058129,261120028,174080,06/09/18 9:49:10
161184,BD-3-6,241776611,270239325,180159,06/09/18 9:49:10
149527,BD-4-6,224290849,221999393,147999,06/09/18 9:49:10
178446,BD-5-6,267669280,215639218,143759,06/09/18 9:49:10
174020,BD-1-2,261031046,234577747,156385,06/09/18 9:49:15
166333,BD-1-3,249499865,237692946,158461,06/09/18 9:49:15
160389,BD-1-4,240584386,243231835,162154,06/09/18 9:49:15
179639,BD-1-5,269458579,246142186,164094,06/09/18 9:49:15
181019,BD-1-6,271529701,250186955,166791,06/09/18 9:49:15
178320,BD-2-4,267480397,234140597,156093,06/09/18 9:49:15
156141,BD-2-6,234211989,263522914,175681,06/09/18 9:49:15
167230,BD-3-5,250845859,268453759,178969,06/09/18 9:49:15
144277,BD-3-6,216416057,226578508,151052,06/09/18 9:49:15
160921,BD-4-6,241382402,255461774,170307,06/09/18 9:49:15
152510,BD-5-6,228765116,251409660,167606,06/09/18 9:49:15
165587,BD-1-2,248381923,224914878,149943,06/09/18 9:49:20
179907,BD-1-3,269860756,236754368,157836,06/09/18 9:49:20
178979,BD-1-4,268468992,257773647,171849,06/09/18 9:49:20
153791,BD-1-5,230687532,227428431,151618,06/09/18 9:49:20
160906,BD-1-6,241359143,252740896,168493,06/09/18 9:49:20
152256,BD-2-4,228384812,238039117,158692,06/09/18 9:49:20
167445,BD-2-6,251168947,269443084,179628,06/09/18 9:49:20
172509,BD-3-5,258764983,213400608,142267,06/09/18 9:49:20
156456,BD-3-6,234684509,237686109,158457,06/09/18 9:49:20
180557,BD-4-6,270836979,218080171,145386,06/09/18 9:49:20
154584,BD-5-6,231876313,231234321,154156,06/09/18 9:49:20
165559,BD-1-2,248338915,210781457,140520,06/09/18 9:49:25
181632,BD-1-3,272448456,212739499,141826,06/09/18 9:49:25
142906,BD-1-4,214359380,223550213,149033,06/09/18 9:49:25
170710,BD-1-5,256065237,263180640,175453,06/09/18 9:49:25
156671,BD-1-6,235007959,231285730,154190,06/09/18 9:49:25
147566,BD-2-4,221350479,269365339,179576,06/09/18 9:49:25
142515,BD-2-6,213773373,231876992,154584,06/09/18 9:49:25
140422,BD-3-5,210634493,250968773,167312,06/09/18 9:49:25
157731,BD-3-6,236597884,217247642,144831,06/09/18 9:49:25
170879,BD-4-6,256318908,242923896,161949,06/09/18 9:49:25
148601,BD-5-6,222902502,241019165,160679,06/09/18 9:49:25
166136,BD-1-2,249204691,246586063,164390,06/09/18 9:49:30
170115,BD-1-3,255173701,246454523,164303,06/09/18 9:49:30
140051,BD-1-4,210076632,251043346,167362,06/09/18 9:49:30
161490,BD-1-5,242235999,245426002,163617,06/09/18 9:49:30
158735,BD-1-6,238103383,238880508,159253,06/09/18 9:49:30
161586,BD-2-4,242379570,237253482,158168,06/09/18 9:49:30
150214,BD-2-6,225321692,237023277,158015,06/09/18 9:49:30
180901,BD-3-5,271351810,251746319,167830,06/09/18 9:49:30
154245,BD-3-6,231368366,269794981,179863,06/09/18 9:49:30
161671,BD-4-6,242506593,255182573,170121,06/09/18 9:49:30
151671,BD-5-6,227506940,263066951,175377,06/09/18 9:49:30
180137,BD-1-2,270206345,228653630,152435,06/09/18 9:49:35
176114,BD-1-3,264172321,224607748,149738,06/09/18 9:49:35
178864,BD-1-4,268296714,239993311,159995,06/09/18 9:49:35
153542,BD-1-5,230313416,213150351,142100,06/09/18 9:49:35
170041,BD-1-6,255061943,228663925,152442,06/09/18 9:49:35
152309,BD-2-4,228464330,224792913,149861,06/09/18 9:49:35
152750,BD-2-6,229125004,221474631,147649,06/09/18 9:49:35
171469,BD-3-5,257204662,216518092,144345,06/09/18 9:49:35
146935,BD-3-6,220403250,229677386,153118,06/09/18 9:49:35
169481,BD-4-6,254221518,238577462,159051,06/09/18 9:49:35
153141,BD-5-6,229712615,216061508,144041,06/09/18 9:49:35
170012,BD-1-2,255018222,212385654,141590,06/09/18 9:49:40
